31506,73336,Outsiders. ,32,DC. ,5,1,2,,
31507,73338,Outsiders. ,33,DC. ,5,1,2,,
31508,66546,Outsiders. ,34,DC. ,5,1,2,,
31509,73337,Outsiders. ,35,DC. ,5,1,2,,
31510,66896,Outsiders. ,36,DC. ,5,1,2,,
31511,73334,Outsiders. ,37,DC. ,5,1,2,,
31512,69337,Outsiders. ,40,DC. ,5,1,2,,
31513,61612,,\N,\N,\N,1,10.99,,
31514,75388,Over the Edge. ,5,Marvel. ,1,1,0.8,,
31515,38095,Overkill: Witchblade/Aliens/Darkness/Predator. ,1,Dark Horse. ,1,1,4,,
31516,67367,Overlook. ,3,Image. ,1,1,2.65,,
31517,53989,"Overman, The. ",1,Image. ,1,1,2.35,,
31518,54335,"Overman, The. ",2,Image. ,1,1,2.35,,
31519,54601,"Overman, The. ",3,Image. ,1,1,2.35,,
31520,55114,"Overman, The. ",4,Image. ,1,1,2.35,,
31521,55160,"Overman, The. ",5,Image. ,1,1,2.35,,
31522,35959,,\N,\N,\N,1,12.99,,
31523,51289,Owly: Breakin' the Ice. ,1,Top Shelf. ,1. 2006 Free Comic Book Day Editio…,1,0.5,,
31524,38097,Oz the Manga. ,1,Antarctic Press. ,1,1,1,,
31525,38098,Oz the Manga. ,5,Antarctic Press. ,1,1,2,,
31526,41674,Oz the Manga. ,7,Antarctic Press. ,1,1,2,,
31527,37882,"Oz, Adventures in",\N,\N,\N,1,26.99,,
31528,40745,"Oz, The Enchanted Apples Of",\N,\N,\N,1,3.99,,
31529,40744,"Oz, The Forgotten Forest Of",\N,\N,\N,1,3.99,,
31530,40741,"Oz, The Ice King Of",\N,\N,\N,1,3.99,,
31531,40743,"Oz, The Secret Island Of",\N,\N,\N,1,3.99,,
31532,79477,Oz. ,2,Zenescope. ,1,1,2,,
31533,79478,Oz. ,2A. ,Zenescope. ,1,1,2,,
31534,38096,"Oz/Wonderland Chronicles, The. ",0,Buy Me Toys. ,1,1,2,,
31535,58840,"Oz/Wonderland Chronicles, The. ",2,Buy Me Toys. ,1,1,2.35,,
31536,74032,"Oz/Wonderland Chronicles, The. ",4,Buy Me Toys. ,1,1,2.35,,
31537,59818,"Oz/Wonderland Chronicles, The: Jack & Cat Tales. ",1,Buy Me Toys. ,1,1,3,,
31538,74033,"Oz/Wonderland Chronicles, The: Jack & Cat Tales. ",2,Buy Me Toys. ,1,1,3,,
31539,62157,,\N,\N,\N,1,9.99,,
31540,42150,Pacific Presents (Rocketeer) ,1,Pacific Comics. ,1,1,3,,
31541,42151,Pacific Presents (Rocketeer) ,2,Pacific Comics. ,1,1,3,,
31542,42359,Pacific Presents. ,2,Pacific Comics. ,1,1,1.3,,
31543,38099,Pacific Presents... ,4,Antarctic Press. ,1,1,1,,
31544,35963,,\N,\N,\N,1,8.5,,
31545,38100,"Pact, The. ",2,Image. ,1,1,0.5,,
31546,38101,"Pact, The. ",1,Image. ,2,1,2.35,,
31547,79501,"Pact, The. ",2,Image. ,2,1,2.35,,
31548,38102,"Pact, The. ",3,Image. ,2,1,2.35,,
31549,43481,"Pact, The. ",4,Image. ,2,1,2.35,,
31550,20990,Painkiller Jane. ,0,Event. ,1,1,2.5,,
31551,61803,Painkiller Jane. ,0,Event. ,1,1,3,,
31552,38160,Painkiller Jane. ,1,Dynamite Entertainment. ,1,1,2.2,,
31553,38161,Painkiller Jane. ,1B. ,Dynamite Entertainment. ,1,1,2.2,,
31554,38103,Painkiller Jane. ,2,Event. ,1,1,2.45,,
31555,51800,Painkiller Jane. ,2,Dynamite Entertainment. ,1,1,2.2,,
31556,51801,Painkiller Jane. ,2A. ,Dynamite Entertainment. ,1,1,2.2,,
31557,67542,Painkiller Jane. ,2B. ,Dynamite. ,1,1,2.65,,
31558,67543,Painkiller Jane. ,3,Dynamite. ,1,1,2.65,,
31559,54334,Painkiller Jane. ,3A. ,Dynamite Entertainment. ,1,1,2.2,,
31560,58621,Painkiller Jane. ,4A. ,Dynamite Entertainment. ,1,1,2.65,,
31561,67451,Painkiller Jane. ,5,Dynamite. ,1,1,2.35,,
31562,67538,Painkiller Jane. ,0,Dynamite. ,2,1,0.25,,
31563,67539,Painkiller Jane. ,1B. ,Dynamite. ,2,1,2.65,,
31564,67540,Painkiller Jane. ,2,Dynamite. ,2,1,2.65,,
31565,67541,Painkiller Jane. ,5,Dynamite. ,2,1,2.65,,
31566,70563,Painkiller Jane/Darkchylde. ,1,Event Comics. ,1,1,2,,
31567,23891,Painkiller Jane/Darkchylde. ,1a. ,Event Comics. ,1. Dynamic Forces Variant…,1,4.99,,
31568,74005,Painkiller Jane/Darkchylde. ,1B. ,Event Comics. ,1. Dynamic Forces Variant…,1,4.99,,
31569,32519,Painkiller Jane/Darkchylde. ,1D. ,Image. ,1. Dynamic Forces Exclusive Omnichrom…,1,4.99,,
31570,32518,Painkiller Jane/Darkchylde. ,1E. ,Image. ,1. Dynamic Forces European Edition Va…,1,4.99,,
31571,40952,Painkiller Jane/Darkchylde. ,1F. ,Image. ,1. Dynamic Forces Edition Variant…,1,4.99,,
31572,48748,Painkiller Jane/Hellboy. ,1,Event Comics. ,1,1,2.5,,
31573,42312,Painkiller Jane: Essential,\N,\N,\N,1,12.99,,
31574,80721,Painkiller Jane: Price of Freedom. ,1,Icon. ,1,1,3,,
31575,80722,Painkiller Jane: Price of Freedom. ,2,Icon. ,1,1,3,,
31576,80823,Painkiller Jane: Price of Freedom. ,4,Icon. ,1,1,3,,
31577,54456,Painkiller Jane: The Return (Mass Market Edition),\N,\N,\N,1,6.5,,
31578,38106,Pakkins Land: Forgotten Dreams. ,1,Caliber. ,1,1,2,,
31579,21002,Pakkins Land: Forgotten Dreams. ,4,Image. ,1,1,2,,
31580,71101,Pale Horse. ,1,Boom! Studios. ,1,1,3,,
31581,44162,Palookaville. ,18,Drawn and Quarterly. ,1,1,3.3,,
31582,38105,Palookaville. ,4,Drawn and Quarterly. ,1,1,2.2,,
31583,35961,Panel One: Comic Book Scripts by Top Writers.,\N,\N,\N,1,13.99,,
31584,35962,Panel Two: More Comic Book Scripts by Top Writers.,\N,\N,\N,1,14.99,,
31585,79506,Pantha. ,1C. ,Dynamite. ,1,1,3,,
31586,79505,Pantha. ,2,Dynamite. ,1,1,3,,
31587,79504,Pantha. ,3,Dynamite. ,1,1,3,,
31588,67235,Pantheon. ,1,IDW. ,1,1,3,,
31589,74186,Pantheon. ,2,IDW. ,1,1,3,,
31590,74187,Pantheon. ,3,IDW. ,1,1,3,,
31591,38107,Panzer 1946. ,1,Antarctic Press. ,1,1,4,,
31592,38108,Panzer 1946. ,2,Antarctic Press. ,1,1,4,,
31593,54644,Parade (with Fireworks). ,1,Image. ,1,1,2.35,,
31594,54645,Parade (with Fireworks). ,2,Image. ,1,1,2.35,,
31595,36021,,\N,\N,\N,1,9.99,,
31596,38111,Paradigm. ,11,Image. ,1,1,2.5,,
31597,38112,Paradigm. ,12,Image. ,1,1,2.5,,
31598,38109,Paradigm. ,3,Image. ,1,1,2.5,,
31599,38110,Paradigm. ,4,Image. ,1,1,2.5,,
31600,21035,Paradigm. ,9,Image. ,1,1,2.5,,
31601,38656,Paradise Too. ,1,Abstract Studio. ,1,1,2,,
31602,38654,Paradise Too. ,10,Abstract Studio. ,1,1,1.5,,
31603,38655,Paradise Too. ,12,Abstract Studio. ,1,1,1.5,,
31604,38418,Paradise Too. ,14,Abstract Studio. ,1,1,1.5,,
31605,21013,Paradise Too. ,6,Abstract Studio. ,1,1,1.5,,
31606,21024,Paradise Too. ,7,Abstract Studio. ,1,1,1.5,,
31607,38652,Paradise Too. ,8,Abstract Studio. ,1,1,1.5,,
31608,38653,Paradise Too. ,9,Abstract Studio. ,1,1,1.5,,
31609,35979,,\N,\N,\N,1,10.5,,
31610,48026,,\N,\N,\N,1,19.99,,
31611,26825,Paradise X. ,0,Marvel. ,1,1,2.3,,
31612,40022,Paradise X. ,1,Marvel. ,1,1,2.2,,
31613,9662,Paradise X. ,10,Marvel. ,1,1,2.2,,
31614,26823,Paradise X. ,11,Marvel. ,1,1,2.2,,
31615,26824,Paradise X. ,12,Marvel. ,1,1,2.2,,
31616,40023,Paradise X. ,2,Marvel. ,1,1,2.2,,
31617,28904,Paradise X. ,3,Marvel. ,1,1,2.2,,
31618,26821,Paradise X. ,6,Marvel. ,1,1,2.2,,
31619,40020,Paradise X. ,7,Marvel. ,1,1,2.2,,
31620,40021,Paradise X. ,8,Marvel. ,1,1,2.2,,
31621,26822,Paradise X. ,9,Marvel. ,1,1,2.2,,
31622,26820,Paradise X. ,X. ,Marvel. ,1,1,2.2,,
31623,28909,Paradise X: A. ,1,Marvel. ,1,1,2.3,,
31624,40026,Paradise X: Devils. ,1,Marvel. ,1,1,3,,
31625,26826,Paradise X: Heralds. ,1,Marvel. ,1,1,2.2,,
31626,40027,Paradise X: Heralds. ,2,Marvel. ,1,1,2.2,,
31627,40028,Paradise X: Heralds. ,3,Marvel. ,1,1,2.2,,
31628,9661,Paradise X: Ragnarok. ,1,Marvel. ,1,1,2.3,,
31629,40024,Paradise X: Ragnarok. ,2,Marvel. ,1,1,2.3,,
31630,40025,Paradise X: Xen. ,1,Marvel. ,1,1,3,,
31631,51174,Paradox. ,1,Arcana ,1,1,2,,
31632,51175,Paradox. ,3,Arcana ,1,1,2,,
31633,33004,Paranoia: Mandatory Fun Card Game,\N,\N,\N,1,19.99,,
31634,38359,Paris. ,1,Slave Labour Graphics. ,1. …,1,2,,
31635,38420,Paris. ,4,Slave Labour Graphics. ,1. …,1,2,,
31636,79769,Parker: Slayground,\N,\N,\N,1,13.5,,
31637,38657,Parsifal. ,1,Star Reach. ,1,1,3,,
31638,21057,Parts Unknown: Hostile Takeover.,0,Image.,1,1,7.5,,
31639,21046,Parts Unknown: Hostile Takeover. ,1,Image. ,1,1,2,,
31640,21068,Parts Unknown: Hostile Takeover. ,2,Image. ,1,1,2,,
31641,67486,,\N,\N,\N,1,11.99,,
31642,43212,Path of the Assassin 5: Battle of One Hundred and Eighty Days.,\N,\N,\N,1,6.5,,
31643,55451,Path of the Assassin Vol.12.: Three Foot Battle,\N,\N,\N,1,6.5,,
31644,40092,Path of the Assassin Vol.3.: Comparison of a Man,\N,\N,\N,1,6.5,,
31645,38663,"Path, The. ",0,CrossGen. ,1. …,1,2,,
31646,38658,"Path, The. ",1,CrossGen. ,1. …,1,2,,
31647,38424,"Path, The. ",10,CrossGen. ,1. …,1,2,,
31648,38425,"Path, The. ",11,CrossGen. ,1. …,1,2,,
31649,38426,"Path, The. ",12,CrossGen. ,1. …,1,2,,
31650,38427,"Path, The. ",13,CrossGen. ,1. …,1,2,,
31651,38428,"Path, The. ",14,CrossGen. ,1. …,1,2,,
31652,38429,"Path, The. ",15,CrossGen. ,1. …,1,2,,
31653,38430,"Path, The. ",16,CrossGen. ,1. …,1,2,,
31654,38431,"Path, The. ",18,CrossGen. ,1. …,1,2,,
31655,38661,"Path, The. ",22,CrossGen. ,1. …,1,2,,
31656,38662,"Path, The. ",23,CrossGen. ,1. …,1,2,,
31657,38659,"Path, The. ",3,CrossGen. ,1. …,1,2,,
31658,38660,"Path, The. ",7,CrossGen. ,1. …,1,2,,
31659,38422,"Path, The. ",8,CrossGen. ,1. …,1,2,,
31660,38423,"Path, The. ",9,CrossGen. ,1. …,1,2,,
31661,79542,Pathfinder. ,3,Dynamite. ,1,1,3,,
31662,37276,,\N,\N,\N,1,12.99,,
31663,73579,Patricia Briggs' Alpha and Omega: Cry Wolf. ,2,Dynamite. ,1. …,1,3,,
31664,73580,Patricia Briggs' Alpha and Omega: Cry Wolf. ,3,Dynamite. ,1. …,1,3,,
31665,38873,Patrick the Wolf Boy: Father's Day Special. ,1,Blindwolf Studios. ,1,1,2,,
31666,38874,Patrick the Wolf Boy: Mother's Day Special. ,1,Blindwolf Studios. ,1,1,2,,
31667,39857,Patrick the Wolf Boy: Rock-N-Roll Special. ,1,Blindwolf Studios. ,1,1,2,,
31668,38875,Patrick the Wolf Boy: Summer Special. ,1,Blindwolf Studios. ,1,1,2,,
31669,38872,Patrick the Wolf Boy: Superhero Special. ,1,Blindwolf Studios. ,1,1,2,,
31670,35968,Patrick the Wolf Boy: The Giant Size Collection Volume 1.,\N,\N,\N,1,7.5,,
31671,35967,Patrick the Wolf Boy: The Giant Size Collection Volume 3 & 4.,\N,\N,\N,1,9.99,,
31672,38876,Patriots The. ,1,WildStorm. ,1,1,1.5,,
31673,21136,Patriots The. ,10,WildStorm. ,1,1,1.5,,
31674,38877,Patriots The. ,2,WildStorm. ,1,1,1.5,,
31675,21090,Patriots The. ,6,WildStorm. ,1,1,1.5,,
31676,21101,Patriots The. ,7,WildStorm. ,1,1,1.5,,
31677,21114,Patriots The. ,8,WildStorm. ,1,1,1.5,,
31678,21125,Patriots The. ,9,WildStorm. ,1,1,1.5,,
31679,56897,Patsy Walker: Hellcat. ,1,Marvel. ,1,1,2,,
31680,58535,Patsy Walker: Hellcat. ,2,Marvel. ,1,1,2,,
31681,58775,Patsy Walker: Hellcat. ,3,Marvel. ,1,1,2,,
31682,58995,Patsy Walker: Hellcat. ,4,Marvel. ,1,1,2,,
31683,62214,Patsy Walker: Hellcat. ,5,Marvel. ,1,1,2,,
31684,38878,Paul The Samurai. ,1,New England. ,1,1,1.5,,
31685,68172,,\N,\N,\N,1,22.5,,
31686,60280,,\N,\N,\N,1,10.99,,
31687,64744,Pax Romana,\N,\N,\N,1,10.99,,
31688,57100,Pax Romana. ,1,Image. ,1,1,2.5,,
31689,59887,Pax Romana. ,3,Image. ,1,1,2.5,,
31690,59888,Pax Romana. ,4,Image. ,1,1,2.5,,
31691,67675,Paying For It,\N,\N,\N,1,18.99,,
31692,77113,Paying For It,\N,\N,\N,1,14.99,,
31693,19962,Peacemaker (mini). ,1,DC. ,1,1,0.5,,
31694,19963,Peacemaker (mini). ,2,DC. ,1,1,0.5,,
31695,19964,Peacemaker (mini). ,3,DC. ,1,1,0.5,,
31696,19961,Peacemaker. ,4,Charlton. ,1,1,20,,
31697,45908,Peacemaker. ,5,Charlton. ,1. Biro marks on cover…,1,15,,
31698,21147,Peanutbutter & Jeremy.,1,Alternative Comics.,1,1,2,,
31699,71768,Peanuts. ,1,Kaboom!. ,1,1,3,,
31700,72288,Peanuts. ,2,Kaboom!. ,1,1,3,,
31701,79522,Peanuts. ,3,Kaboom!. ,1,1,3,,
31702,21158,Pearl Harbour: The Comic Book. ,1,Antarctic Press. ,1,1,2.5,,
31703,40313,Pearl Harbour: The Comic Book. ,2,Antarctic Press. ,1,1,2.5,,
31704,36020,,\N,\N,\N,1,7.99,,
31705,21180,Peepshow. ,1,Drawn & Quarterly. ,1,1,2,,
31706,21191,Peepshow. ,3,Drawn & Quarterly. ,1,1,2,,
31707,21225,Peepshow. ,4,Drawn & Quarterly. ,1,1,2,,
31708,21247,Peepshow. ,5,Drawn & Quarterly. ,1,1,2,,
31709,21258,Peepshow. ,6,Drawn & Quarterly. ,1,1,2,,
31710,53044,Penance: Relentless. ,1,Marvel. ,1,1,2,,
31711,63294,Penance: Relentless. ,2,Marvel. ,1,1,2,,
31712,61919,Penance: Relentless. ,3,Marvel. ,1,1,2,,
31713,56450,Penance: Relentless. ,4,Marvel. ,1,1,2,,
31714,63293,Penance: Relentless. ,5,Marvel. ,1,1,2,,
31715,54873,Pendragon: The Merchant of Death,\N,\N,\N,1,6.5,,
31716,21269,Penguin & Pencilguin.,8,Ihac Comics.,1,1,1.5,,
31717,36624,,\N,\N,\N,1,7.5,,
31718,37767,Penny Arcade 2: Epic Legends of the Magic Sword Kings,\N,\N,\N,1,8.5,,
31719,41961,,\N,\N,\N,1,8.5,,
31720,45813,,\N,\N,\N,1,8.5,,
31721,39854,Penny Arcade. ,1,Dark Horse. ,1,1,0.2,,
31722,39849,Penny Century. ,1,Fantagraphics. ,1,1,2,,
31723,39850,Penny Century. ,2,Fantagraphics. ,1,1,2,,
31724,39851,Penny Century. ,3,Fantagraphics. ,1,1,2,,
31725,39852,Penny Century. ,4,Fantagraphics. ,1,1,2,,
31726,39853,Penny Century. ,5,Fantagraphics. ,1,1,2,,
31727,39868,Penny Century. ,6,Fantagraphics. ,1,1,2,,
31728,74189,Penny For Your Soul.. ,3,Big Dog Ink. ,1,1,2,,
31729,74171,Pep Comics: Free Comic Book Day. ,1,Archie. ,1,1,0.5,,
31730,38879,Perg. ,1,Lightning Comics. ,1,1,1.5,,
31731,38880,Perg. ,2,Lightning Comics. ,1,1,1.5,,
31732,39870,Perhapanauts. ,1,Image. ,1,1,2,,
31733,39871,Perhapanauts. ,2,Image. ,1,1,2,,
31734,41598,Perhapanauts. ,3,Image. ,1,1,2,,
31735,41599,Perhapanauts. ,4,Image. ,1,1,2,,
31736,79544,Perhapanauts: Danger Down Under! ,2A. ,Image. ,1,1,2.65,,
31737,79547,Perhapanauts: Danger Down Under! ,3,Image. ,1,1,2.65,,
31738,79546,Perhapanauts: Danger Down Under! ,4,Image. ,1,1,2.65,,
31739,79545,Perhapanauts: Danger Down Under! ,5,Image. ,1,1,2.65,,
31740,42180,Perhapanauts: Second Chances. ,1,Image. ,1,1,2,,
31741,43366,Perhapanauts: Second Chances. ,2,Image. ,1,1,2,,
31742,60895,,\N,\N,\N,1,13.5,,
31743,33239,Perpetual Commotion,\N,\N,\N,1,12.99,,
31744,54869,Persepolis: The Story of a Childhood and The Story of a Return. (TP),\N,\N,\N,1,7.99,,
31745,36627,,\N,\N,\N,1,8.5,,
31746,52926,,\N,\N,\N,1,8.5,,
31747,59496,"Peter Cannon: Thunderbolt - Issue 12, Page 21",\N,\N,\N,1,100,,
31748,66493,Peter Cannon: Thunderbolt. ,1,DC. ,1,1,1.5,,
31749,66494,Peter Cannon: Thunderbolt. ,2,DC. ,1,1,1.5,,
31750,66495,Peter Cannon: Thunderbolt. ,3,DC. ,1,1,1.5,,
31751,66496,Peter Cannon: Thunderbolt. ,4,DC. ,1,1,1.5,,
31752,23935,Peter Cannon: Thunderbolt. ,5,DC. ,1,1,1.5,,
31753,66497,Peter Cannon: Thunderbolt. ,5,DC. ,1,1,1.5,,
31754,76179,Peter Cannon: Thunderbolt. ,1,Charlton. ,3,1,3,,
31755,79543,Peter Cannon: Thunderbolt. ,6,Dynamite. ,3,1,3,,
31756,79491,Peter Panzerfaust. ,10,Image. ,1,1,2.65,,
31757,79492,Peter Panzerfaust. ,11,Image. ,1,1,2.65,,
31758,79493,Peter Panzerfaust. ,12,Image. ,1,1,2.65,,
31759,79494,Peter Panzerfaust. ,13,Image. ,1,1,2.65,,
31760,80538,Peter Panzerfaust. ,14,Image. ,1,1,2.65,,
31761,80984,Peter Panzerfaust. ,15,Image. ,1,1,2.65,,
31762,50448,"Peter Parker, Spider-Man: Back in Black Hardcover.",\N,\N,\N,1,23.5,,
31763,63547,Peter Parker. ,1,Marvel. ,1,1,3,,
31764,64106,Peter Parker. ,2,Marvel. ,1,1,2,,
31765,63654,Peter Parker. ,3,Marvel. ,1,1,2,,
31766,64075,Peter Parker. ,4,Marvel. ,1,1,2,,
31767,66123,Peter Parker. ,5,Marvel. ,1,1,2,,
31768,47308,Peter Parker: Spiderman Annual. ,1997,Marvel. ,1,1,2.2,,
31769,3400,Peter Parker: Spiderman Annual. ,1999,Marvel. ,2,1,2.2,,
31770,47265,Peter Parker: Spiderman Annual. ,2000,Marvel. ,2,1,2.2,,
31771,3405,Peter Parker: Spiderman Annual. ,2001,Marvel. ,2,1,2.2,,
31772,76075,Peter Parker: Spiderman. ,156.1. ,Marvel. ,1,1,2,,
31773,48069,Peter Parker: Spiderman. ,14,Marvel. ,2.  …,1,2,,
31774,47267,Peter Parker: Spiderman. ,17,Marvel. ,2,1,1.7,,
31775,47268,Peter Parker: Spiderman. ,18,Marvel. ,2,1,1.7,,
31776,48104,Peter Parker: Spiderman. ,19,Marvel. ,2,1,1.7,,
31777,47269,Peter Parker: Spiderman. ,20,Marvel. ,2,1,1.7,,
31778,48186,Peter Parker: Spiderman. ,23,Marvel. ,2. First ppearance Typeface…,1,1.7,,
31779,47270,Peter Parker: Spiderman. ,24,Marvel. ,2,1,1.7,,
31780,48101,Peter Parker: Spiderman. ,26,Marvel. ,2. 'Police Story'…,1,1.7,,
31781,29035,Peter Parker: Spiderman. ,27,Marvel. ,2,1,1.7,,
31782,48102,Peter Parker: Spiderman. ,28,Marvel. ,2,1,1.7,,
31783,47272,Peter Parker: Spiderman. ,29,Marvel. ,2,1,1.7,,
31784,48105,Peter Parker: Spiderman. ,3,Marvel. ,2.  …,1,2.5,,
31785,3387,Peter Parker: Spiderman. ,33,Marvel. ,2,1,1.7,,
31786,47273,Peter Parker: Spiderman. ,37,Marvel. ,2,1,1.7,,
31787,29036,Peter Parker: Spiderman. ,38,Marvel. ,2,1,1.7,,
31788,29037,Peter Parker: Spiderman. ,42,Marvel. ,2,1,1.7,,
31789,3391,Peter Parker: Spiderman. ,43,Marvel. ,2,1,1.7,,
31790,29040,Peter Parker: Spiderman. ,48,Marvel. ,2,1,1.7,,
31791,29041,Peter Parker: Spiderman. ,49,Marvel. ,2,1,1.7,,
31792,29042,Peter Parker: Spiderman. ,50,Marvel. ,2,1,2.8,,
31793,29043,Peter Parker: Spiderman. ,52,Marvel. ,2,1,1.7,,
31794,29044,Peter Parker: Spiderman. ,53,Marvel. ,2,1,1.7,,
31795,29045,Peter Parker: Spiderman. ,54,Marvel. ,2,1,1.7,,
31796,29033,Peter Parker: Spiderman. ,8,Marvel. ,2,1,1.5,,
31797,21280,Petra Etcetera.,2,Gratuitous Bunny Comix.,1,1,2,,
31798,48749,Phage: Shadowdeath (Neil Gaiman's). . ,2,Big Entertainment. ,1,1,1,,
31799,59214,Phage: Shadowdeath (Neil Gaiman's). . ,3,Big Entertainment. ,1,1,1,,
31800,38881,Phage: Shadowdeath (Neil Gaiman's). . ,5,Big Entertainment. ,1,1,1,,
31801,47757,Phage: Shadowdeath (Neil Gaiman's). . ,6,Big Entertainment. ,1,1,1,,
31802,38882,Phantom Force. ,2,Image. ,1,1,1.5,,
31803,38883,Phantom Guard. ,2,Image. ,1,1,2,,
31804,38884,Phantom Guard. ,3,Image. ,1,1,2,,
31805,38885,Phantom Guard. ,4,Image. ,1,1,2,,
31806,38886,Phantom Guard. ,6,Image. ,1,1,2,,
31807,21291,Phantom Jack. ,1,Image. ,1,1,1.5,,
31808,21302,Phantom Jack. ,2,Image. ,1,1,1.5,,
31809,21313,Phantom Jack. ,3,Image. ,1,1,1.5,,
31810,21324,Phantom Jack. ,4,Image. ,1,1,1.5,,
31811,39873,Phantom Jack. ,5,Image. ,1,1,1.5,,
31812,75478,Phantom Lady and Doll Man. ,1,DC. ,1,1,2,,
31813,76007,Phantom Lady and Doll Man. ,2,DC. ,1,1,2,,
31814,78206,Phantom Lady and Doll Man. ,3,DC. ,1,1,2,,
31815,78205,Phantom Lady and Doll Man. ,4,DC. ,1,1,2,,
31816,77313,Phantom Stranger 1: A Stranger Among Us,\N,\N,\N,1,10.99,,
31817,33997,Phantom Stranger. ,1,Vertigo. ,1,1,2,,
31818,48954,Phantom Stranger. ,22,DC. ,1,1,5,,
31819,49597,Phantom Stranger. ,25,DC. ,1,1,6,,
31820,19973,Phantom Stranger. ,34,DC. ,1,1,6,,
31821,19974,Phantom Stranger. ,38,DC. ,1,1,6,,
31822,63045,Phantom Stranger. ,42,DC. ,1,1,2,,
31823,79338,Phantom Stranger. ,10,DC. ,4,1,2,,
31824,80637,Phantom Stranger. ,13,DC. ,4,1,2,,
31825,80681,Phantom Stranger. ,14,DC. ,4,1,2,,
31826,76346,Phantom Stranger. ,3,DC. ,4,1,2,,
31827,78203,Phantom Stranger. ,4,DC. ,4,1,2,,
31828,78204,Phantom Stranger. ,5,DC. ,4,1,2,,
31829,19965,Phantom The. ,1,DC. ,1,1,2,,
31830,51019,Phantom The. ,10,DC. ,1,1,2,,
31831,41601,Phantom The. ,11,Moonstone. ,1,1,2,,
31832,19971,Phantom The. ,11,DC. ,1,1,2,,
31833,56967,Phantom The. ,12,DC. ,1,1,2,,
31834,19972,Phantom The. ,13,DC. ,1,1,2,,
31835,55788,Phantom The. ,2,DC. ,1,1,1.5,,
31836,19966,Phantom The. ,3,DC. ,1,1,2,,
31837,19967,Phantom The. ,5,DC. ,1,1,2,,
31838,19969,Phantom The. ,6,DC. ,1,1,2,,
31839,51018,Phantom The. ,7,DC. ,1,1,2,,
31840,19970,Phantom The. ,8,DC. ,1,1,2,,
31841,39872,Phantom The. ,8,Moonstone. ,1,1,2,,
31842,50660,"Phantom, The (mini). ",1,DC. ,1,1,1,,
31843,55819,"Phantom, The (mini). ",2,DC. ,1,1,1,,
31844,58908,"Phantom, The (mini). ",3,DC. ,1,1,1,,
31845,73839,"Phantom, The (mini). ",4,DC. ,1,1,1,,
31846,50874,"Phantom, The - Annual. ",1,Moonstone. ,1,1,4.5,,
31847,48754,"Phantom, The. ",1,Wolf Publishing. ,1,1,1.2,,
31848,48495,Phantom: The Ghost Who Walks ,1,Marvel. ,1,1,2,,
31849,66971,Phantom: The Ghost Who Walks ,0,Moonstone. ,2,1,1.35,,
31850,36019,,\N,\N,\N,1,4.99,,
31851,38887,Phobias. ,1,Accent UK. ,1,1,2,,
31852,66943,Phoenix Without Ashes. ,1,IDW. ,1,1,3,,
31853,66944,Phoenix Without Ashes. ,3,IDW. ,1,1,3,,
31854,48528,Phoenix. ,1,Atlas. ,1,1,4,,
31855,48750,Phoenix. ,2,Atlas. ,1,1,4,,
31856,57121,Phoenix. ,3,Atlas. ,1. Origin and only appearance of Dark Avenger,1,4,,
31857,48529,Phoenix. ,4,Atlas. ,1,1,4,,
31858,69750,Phoenix. ,1,Atlas. ,2,1,2,,
31859,72828,Phoenix. ,2,Atlas. ,2,1,2,,
31860,72829,Phoenix. ,3,Atlas. ,2,1,2,,
31861,79523,Phoenix. ,5,Atlas. ,2,1,2,,
31862,43710,Phonogram. ,5,Image. ,1,1,2.35,,
31863,60538,Phonogram. ,6,Image. ,1,1,2.35,,
31864,67518,Phonogram: The Singles Club. ,5,Image. ,1,1,2.65,,
31865,67240,Phonogram: The Singles Club. ,7,Image. ,1,1,2.65,,
31866,46584,,\N,\N,\N,1,10.99,,
31867,38888,"Piece of Steak, A (Jack London's). . ",1,Tome Press ,1,1,1,,
31868,41602,Pig Tale. ,1,Image. ,1,1,2,,
31869,42278,Pig Tale. ,4,Image. ,1,1,2,,
31870,72343,Pigs. ,3,Image. ,1,1,2,,
31871,74188,Pigs. ,5,Image. ,1,1,2,,
31872,77233,Pigs. ,7,Image. ,1,1,2,,
31873,77234,Pigs. ,8,Image. ,1,1,2,,
31874,35344,Pillar of Good.,\N,\N,\N,1,6.99,,
31875,78419,Pilot Season: 39 Minutes. ,1,Image. ,1,1,3,,
31876,74180,Pilot Season: Anonymous. ,1,Top Cow. ,1,1,3,,
31877,74181,Pilot Season: Asset. ,1,Top Cow. ,1,1,3,,
31878,74178,Pilot Season: City of Refuge. ,1,Top Cow. ,1,1,3,,
31879,64222,Pilot Season: Cyblade. ,1,Top Cow. ,1,1,2.65,,
31880,74179,Pilot Season: Fleshdigger. ,1,Top Cow. ,1,1,3,,
31881,74182,Pilot Season: Forever. ,1,Top Cow. ,1,1,3,,
31882,59392,Pilot Season: Genius. ,1,Top Cow. ,1,1,2.65,,
31883,72342,Pilot Season: Misdirection. ,1,Image. ,1,1,3,,
31884,74259,Pilot Season: Stellar. ,1,Top Cow. ,1,1,2,,
31885,72834,Pilot Season: The Beauty. ,1,Image. ,1,1,2,,
31886,26417,Pilot Season: The Core. ,1,Image. ,1,1,3,,
31887,74204,Pilot Season: The Test. ,1,Image. ,1,1,3,,
